order_date,allocated_node,node_type,state,lat,lng,default_units,mechmax_units,uncap_units,mechmax_delta_units,uncap_delta_units,default_throughput,mechmax_throughput,default_tp_scaled,mechmax_tp_scaled,uncap_throughput,default_maxcap,mechmax_maxcap,uncap_maxcap,default_promise_miss_ol,mechmax_promise_miss_ol,uncap_promise_miss_ol,default_ol,mechmax_ol,uncap_ol,p_default_promise_miss_ol,p_mechmax_promise_miss_ol,p_uncap_promise_miss_ol
2022-05-17,1115,STR,TX,30.314314,-95.473853,487,352,526,-135,39,131.6008316,34.65346535,13,3,0.052400052,481,1010,999999,63,67,97,408,302,434,0.154411765,0.221854305,0.223502304
2022-05-17,1126,STR,TN,35.843921,-86.426292,1092,1102,1083,10,-9,140.2439024,37.16216216,14,4,0.107900108,902,2960,999999,183,238,236,872,901,894,0.209862385,0.264150943,0.263982103
2022-05-17,1137,STR,MD,39.38227,-77.397979,477,800,857,323,380,151.0939511,30.38022814,15,3,0.085600086,777,2630,999999,47,84,87,368,618,665,0.127717391,0.13592233,0.130827068
2022-05-17,1159,STR,PA,40.22443,-75.2396,666,1105,1275,439,609,199.6491228,62.91428571,20,6,0.127100127,570,1750,999999,94,182,209,526,866,985,0.178707224,0.210161663,0.212182741
2022-05-17,1214,STR,IN,39.777506,-85.986361,1525,1138,931,-387,-594,121.103654,23.6875,12,2,0.093000093,1341,4800,999999,229,219,177,1226,936,750,0.186786297,0.233974359,0.236
2022-05-17,1225,STR,VA,37.420887,-77.63418,875,749,694,-126,-181,113.417951,22.87461774,11,2,0.069300069,1103,3270,999999,74,78,72,663,560,519,0.111613876,0.139285714,0.138728324
2022-05-17,1236,STR,OH,40.138804,-82.97916,985,879,895,-106,-90,155.3314121,49.82758621,16,5,0.088300088,694,1740,999999,168,251,259,817,721,738,0.205630355,0.348127601,0.350948509
2022-05-17,1247,STR,WI,44.49059,-88.070666,896,922,905,26,9,129.8064516,32.16783217,13,3,0.09030009,775,2860,999999,170,244,235,729,743,730,0.233196159,0.328398385,0.321917808
2022-05-17,1302,STR,TN,35.024344,-85.156006,486,985,1014,499,528,199.5157385,80,20,8,0.101300101,413,1230,999999,81,270,291,399,842,862,0.203007519,0.320665083,0.337587007
2022-05-17,1313,STR,MI,42.544789,-83.189464,810,709,746,-101,-64,140.6727829,41.58823529,14,4,0.074400074,654,1700,999999,143,162,177,597,524,558,0.239530988,0.309160305,0.317204301
2022-05-17,1324,STR,OH,41.525092,-81.435551,437,416,509,-21,72,137.1657754,23.93063584,14,2,0.050800051,374,1730,999999,44,55,69,349,332,412,0.126074499,0.165662651,0.167475728
2022-05-17,1335,STR,AZ,33.637254,-112.3532,853,744,730,-109,-123,136.2790698,38.64583333,14,4,0.072800073,860,1920,999999,185,237,232,666,580,568,0.277777778,0.40862069,0.408450704
2022-05-17,1346,STR,AL,34.741637,-86.681523,772,724,734,-48,-38,136.2121212,25.01730104,14,3,0.073300073,660,2890,999999,152,152,152,589,548,550,0.258064516,0.277372263,0.276363636
2022-05-17,1357,STR,UT,37.102987,-113.554468,0,292,346,292,346,0,26.69724771,0,3,0.034500035,0,1090,999999,0,71,78,0,210,253,#DIV/0!,0.338095238,0.308300395
2022-05-17,1368,STR,TX,32.88088,-97.104442,714,801,658,87,-56,113.0154639,16.66666667,11,2,0.065700066,776,4800,999999,155,211,178,610,666,553,0.254098361,0.316816817,0.321880651
2022-05-17,1423,STR,CA,34.089834,-117.690544,436,647,609,211,173,144.8943662,23.11827957,14,2,0.060700061,568,2790,999999,82,119,95,334,487,452,0.245508982,0.244353183,0.210176991
2022-05-17,1445,STR,IN,41.718127,-86.176825,972,1275,1237,303,265,156.7765568,46.32727273,16,5,0.123500124,819,2750,999999,141,230,227,742,929,909,0.190026954,0.247578041,0.249724972
2022-05-17,1456,STR,MN,45.19775,-93.554631,1215,929,938,-286,-277,116.2385321,32.83687943,12,3,0.093600094,1090,2820,999999,276,289,296,922,732,740,0.299349241,0.394808743,0.4
2022-05-17,1467,STR,NJ,40.627381,-74.307959,620,2949,2908,2329,2288,199.2337165,92.0625,20,9,0.290500291,522,3200,999999,80,1253,1259,516,2400,2374,0.15503876,0.522083333,0.530328559
2022-05-17,1478,STR,WV,38.420497,-82.285095,918,663,661,-255,-257,111.7581187,22.91666667,11,2,0.065800066,893,2880,999999,148,167,166,731,521,520,0.20246238,0.320537428,0.319230769
2022-05-17,1489,STR,TX,32.965271,-96.646699,712,673,673,-39,-39,110.1851852,22.7027027,11,2,0.067200067,756,2960,999999,147,179,176,585,538,531,0.251282051,0.332713755,0.331450094
2022-05-17,1500,STR,CO,39.733793,-105.157724,742,690,673,-52,-69,121.2827988,24.65949821,12,2,0.067100067,686,2790,999999,172,187,182,565,515,502,0.304424779,0.363106796,0.362549801
2022-05-17,1511,STR,TN,36.334395,-86.625271,1119,986,981,-133,-138,131.5789474,34.32055749,13,3,0.098000098,969,2870,999999,199,231,234,865,725,727,0.230057803,0.31862069,0.321870702
2022-05-17,1522,STR,MN,44.568743,-92.582546,85,145,143,60,58,176.1363636,5.795918367,18,1,0.014000014,88,2450,999999,5,22,21,66,103,101,0.075757576,0.213592233,0.207920792
2022-05-17,1533,STR,VA,38.776005,-77.082404,713,605,763,-108,50,135.5128205,31.13402062,14,3,0.076200076,780,1940,999999,73,88,103,576,531,652,0.126736111,0.165725047,0.15797546
2022-05-17,1544,STR,CT,41.0554,-73.54142,1445,2888,2810,1443,1365,199.9139415,84.91176471,20,8,0.280900281,1162,3400,999999,206,612,605,1097,2208,2152,0.187784868,0.277173913,0.281133829
2022-05-17,158,STR,TX,30.126002,-94.15271,331,434,550,103,219,159.4339623,40.76190476,16,4,0.054400054,424,1050,999999,59,133,149,290,372,479,0.203448276,0.357526882,0.311064718
2022-05-17,1753,STR,UT,41.173612,-112.006235,640,536,484,-104,-156,73.79912664,15.68914956,7,2,0.048300048,916,3410,999999,98,96,84,479,384,337,0.204592902,0.25,0.24925816
2022-05-17,1764,STR,TX,33.030336,-96.826952,642,905,905,263,263,193.1415929,42.24299065,19,4,0.09020009,452,2140,999999,102,255,252,516,737,737,0.197674419,0.345997286,0.34192673
2022-05-17,1775,STR,TX,32.983052,-96.769579,789,685,654,-104,-135,110.0917431,21.47798742,11,2,0.065200065,872,3180,999999,172,186,187,631,555,531,0.272583201,0.335135135,0.352165725
2022-05-17,1786,STR,TX,29.59646,-95.6272,992,674,660,-318,-332,109.2687951,32.66990291,11,3,0.065900066,971,2060,999999,198,192,185,827,589,577,0.239419589,0.325976231,0.320623917
2022-05-17,1797,STR,TX,30.47615,-97.7964,779,493,492,-286,-287,79.725,5.09375,8,1,0.048700049,4000,9600,999999,203,177,176,601,391,390,0.337770383,0.452685422,0.451282051
2022-05-17,1830,STR,NY,43.327893,-73.678541,1038,1289,1259,251,221,184.0820313,40.125,18,4,0.125400125,1024,3200,999999,122,468,461,833,1021,997,0.146458583,0.458374143,0.462387161
2022-05-17,1841,STR,OH,41.311787,-81.525952,564,432,490,-132,-74,128.057554,21.55,13,2,0.048900049,556,2000,999999,48,63,79,445,361,401,0.107865169,0.174515235,0.197007481
2022-05-17,1852,STR,TX,29.353592,-98.436513,648,616,546,-32,-102,119.3103448,18.03519062,12,2,0.054500055,580,3410,999999,116,122,107,541,518,455,0.214417745,0.235521236,0.235164835
2022-05-17,1863,STR,AZ,32.207417,-110.786774,490,397,388,-93,-102,89.3982808,22,9,2,0.038700039,698,1800,999999,109,96,93,403,325,323,0.270471464,0.295384615,0.287925697
2022-05-17,1874,STR,VA,39.115638,-77.534723,2088,1432,1261,-656,-827,121.5293582,29.8125,12,3,0.126000126,2197,4800,999999,251,246,229,1536,1041,952,0.163411458,0.236311239,0.240546218
2022-05-17,1896,STR,IL,41.975733,-88.343173,871,812,751,-59,-120,129.3959732,23.71345029,13,2,0.075000075,745,3420,999999,122,135,123,663,606,543,0.184012066,0.222772277,0.226519337
2022-05-17,1940,STR,OH,39.65901,-84.1045,908,645,721,-263,-187,131.0810811,36.8,13,4,0.072000072,740,1750,999999,94,97,103,721,521,577,0.13037448,0.186180422,0.178509532
2022-05-17,1951,STR,IL,39.890465,-88.958388,608,788,844,180,236,175.1540041,76.11650485,18,8,0.084300084,487,1030,999999,86,167,174,470,642,674,0.182978723,0.260124611,0.258160237
2022-05-17,1984,STR,CA,37.340099,-121.840931,1072,982,928,-90,-144,154.8235294,33.94463668,15,3,0.092700093,850,2890,999999,149,193,185,817,755,718,0.182374541,0.255629139,0.257660167
2022-05-17,2006,STR,NY,40.528857,-74.231899,1994,2370,2277,376,283,199.8830409,68.72093023,20,7,0.227100227,1710,3440,999999,210,627,604,1590,1852,1777,0.132075472,0.338552916,0.339898706
2022-05-17,2017,STR,VA,38.597376,-77.33311,932,744,759,-188,-173,121.2307692,24.88135593,12,2,0.075800076,975,2950,999999,88,101,95,748,571,598,0.117647059,0.176882662,0.158862876
2022-05-17,2028,STR,IL,41.507197,-87.920631,264,871,989,607,725,199.1150442,100,20,10,0.098800099,226,870,999999,37,164,190,214,737,826,0.172897196,0.222523745,0.230024213
2022-05-17,2138,STR,VA,38.22492,-77.5018,1200,951,890,-249,-310,122.3252496,28.96341463,12,3,0.088900089,1402,3280,999999,158,171,174,810,631,608,0.195061728,0.270998415,0.286184211
2022-05-17,2226,STR,OH,41.46842,-81.771174,1118,1485,1470,367,352,198.8748242,54.12408759,20,5,0.146800147,711,2740,999999,225,525,526,936,1208,1196,0.240384615,0.434602649,0.439799331
2022-05-17,224,STR,WY,41.161666,-104.799678,196,237,306,41,110,126.5789474,22.28571429,13,2,0.03030003,380,1050,999999,35,36,63,167,199,256,0.209580838,0.180904523,0.24609375
2022-05-17,2248,STR,FL,27.26994,-80.427,427,470,518,43,91,197.5476839,44.66666667,20,4,0.051700052,367,1050,999999,54,193,209,320,351,390,0.16875,0.54985755,0.535897436
2022-05-17,2259,STR,DC,38.929275,-77.032746,2305,1549,1489,-756,-816,154.6892655,32.25,15,3,0.148800149,1770,4800,999999,441,478,473,1901,1327,1276,0.231983167,0.360211002,0.370689655
2022-05-17,2314,STR,WA,46.258391,-119.313294,478,433,440,-45,-38,147.8319783,23.10160428,15,2,0.043900044,738,1870,999999,56,74,77,387,334,339,0.144702842,0.221556886,0.227138643
2022-05-17,2325,STR,MA,42.788072,-71.115959,387,424,376,37,-11,142.4886191,15.54716981,14,2,0.037500038,659,2650,999999,27,56,55,283,312,283,0.09540636,0.179487179,0.19434629
2022-05-17,2358,STR,OH,39.990764,-83.149457,771,848,886,77,115,195.7364341,43.88601036,20,4,0.088400088,516,1930,999999,71,208,212,638,702,732,0.111285266,0.296296296,0.289617486
2022-05-17,2369,STR,FL,26.615149,-81.801196,394,334,333,-60,-61,115.6521739,11.2585034,12,1,0.033000033,460,2940,999999,150,169,168,327,260,260,0.458715596,0.65,0.646153846
2022-05-17,2424,STR,CA,33.877571,-118.166633,803,752,693,-51,-110,141.5483871,22.28486647,14,2,0.069200069,775,3370,999999,71,129,128,591,555,504,0.120135364,0.232432432,0.253968254
2022-05-17,2446,STR,NJ,40.8465,-74.8083,1483,1498,1591,15,108,199.8060136,57.90697674,20,6,0.158700159,1031,2580,999999,181,267,286,1204,1191,1281,0.150332226,0.22418136,0.223263076
2022-05-17,2457,STR,SD,44.098721,-103.188443,334,391,408,57,74,152.2727273,33.91304348,15,3,0.040700041,484,1150,999999,96,149,151,268,314,333,0.358208955,0.474522293,0.453453453
2022-05-17,246,STR,CA,34.280264,-118.739242,279,321,556,42,277,185.5555556,35.16483516,19,4,0.055500056,270,910,999999,53,77,94,216,257,430,0.24537037,0.299610895,0.218604651
2022-05-17,2468,STR,CA,34.425036,-117.383994,791,1335,1285,544,494,199.4074074,45.18644068,20,5,0.128300128,675,2950,999999,104,376,369,559,998,954,0.186046512,0.376753507,0.386792453
2022-05-17,2479,STR,CA,34.09797,-118.30943,594,464,604,-130,10,138.7254902,57.875,14,6,0.06030006,816,800,999999,62,51,69,464,345,455,0.13362069,0.147826087,0.151648352
2022-05-17,2501,STR,VA,37.042442,-76.392446,977,774,711,-203,-266,122.3463687,22.02279202,12,2,0.071000071,1074,3510,999999,176,194,178,730,584,530,0.24109589,0.332191781,0.335849057
2022-05-17,2523,STR,OR,45.57659,-122.564823,431,325,349,-106,-82,139.0625,17.65027322,14,2,0.034700035,640,1830,999999,52,50,56,341,248,266,0.152492669,0.201612903,0.210526316
2022-05-17,2534,STR,LA,30.017065,-90.247514,1019,670,643,-349,-376,87.17754173,20.52147239,9,2,0.064200064,1318,3260,999999,218,188,187,788,516,497,0.276649746,0.364341085,0.376257545
2022-05-17,2545,STR,PA,40.132429,-76.307023,847,1778,1756,931,909,198.6225895,55.3271028,20,6,0.174800175,726,3210,999999,98,520,514,686,1385,1368,0.142857143,0.375451264,0.375730994
2022-05-17,2567,STR,PA,39.82736,-76.998255,1473,1715,1716,242,243,182.9370629,53.53125,18,5,0.171400171,1430,3200,999999,109,387,390,1071,1295,1289,0.101774043,0.298841699,0.302560124
2022-05-17,257,STR,CA,34.42068,-118.561229,1125,1056,1065,-69,-60,163.8497653,59.77272727,16,6,0.106100106,852,1760,999999,172,235,229,842,786,796,0.204275534,0.298982188,0.287688442
2022-05-17,26,STR,MO,38.594512,-90.547463,836,907,696,71,-140,117.4781523,18.6875,12,2,0.068600069,801,4800,999999,198,227,191,699,723,569,0.283261803,0.313969571,0.335676626
2022-05-17,2721,STR,NC,35.805402,-78.816133,532,653,664,121,132,148.4589041,22.32876712,15,2,0.066300066,584,2920,999999,92,185,186,405,511,487,0.227160494,0.362035225,0.381930185
2022-05-17,2765,STR,WI,43.074785,-89.45352,722,532,603,-190,-119,115.3961136,29.83146067,12,3,0.06020006,669,1780,999999,80,69,80,549,393,443,0.14571949,0.175572519,0.180586907
2022-05-17,2787,STR,PA,40.344245,-80.057074,998,704,656,-294,-342,115.3558052,21.9375,12,2,0.065400065,1068,3200,999999,140,144,147,781,542,519,0.179257362,0.265682657,0.283236994
2022-05-17,279,STR,MI,42.32794,-83.199533,1297,1153,951,-144,-346,153.5211268,24,15,2,0.095000095,923,4800,999999,166,272,223,1046,916,767,0.158699809,0.296943231,0.290743155
2022-05-17,2820,STR,CO,39.655327,-104.900255,442,397,398,-45,-44,112.2494432,16.41666667,11,2,0.03950004,449,2400,999999,80,77,80,346,307,302,0.231213873,0.250814332,0.264900662
2022-05-17,2831,STR,CA,34.034637,-117.756544,1294,1180,1170,-114,-124,141.7089679,40.51724138,14,4,0.116900117,1182,2900,999999,194,240,240,1030,923,923,0.188349515,0.260021668,0.260021668
2022-05-17,2853,STR,NJ,40.435819,-74.504829,1172,1826,1809,654,637,199.2007992,57,20,6,0.180700181,1001,3200,999999,129,398,393,973,1486,1456,0.132579651,0.267833109,0.269917582
2022-05-17,301,STR,CA,34.108229,-117.573899,682,1177,1120,495,438,199.8284734,34.9702381,20,3,0.111800112,583,3360,999999,77,333,322,557,923,880,0.138240575,0.360780065,0.365909091
2022-05-17,312,STR,CA,38.600567,-121.403401,1223,607,532,-616,-691,77.11289328,17.61627907,8,2,0.053100053,1621,3440,999999,128,72,59,986,476,426,0.129817444,0.151260504,0.138497653
2022-05-17,345,STR,OR,45.454165,-122.779459,505,414,373,-91,-132,134.8167539,13.9527027,13,1,0.037200037,764,2960,999999,65,99,93,389,312,285,0.167095116,0.317307692,0.326315789
2022-05-17,356,STR,NM,35.13003,-106.548,662,590,557,-72,-105,103.5222052,17.95107034,10,2,0.055400055,653,3270,999999,140,132,123,538,472,448,0.260223048,0.279661017,0.274553571
2022-05-17,48,STR,CO,39.840209,-105.085028,632,550,547,-82,-85,114.7853736,22.22672065,11,2,0.054600055,629,2470,999999,140,144,143,526,447,449,0.266159696,0.322147651,0.318485523
2022-05-17,532,STR,NE,41.165532,-96.044683,726,634,588,-92,-138,108.9285714,19.26829268,11,2,0.058700059,784,3280,999999,114,124,119,589,497,456,0.193548387,0.249496982,0.260964912
2022-05-17,664,STR,MN,45.031424,-93.450801,802,864,863,62,61,141.1954766,53.5,14,5,0.086100086,619,1600,999999,261,336,340,666,720,729,0.391891892,0.466666667,0.466392318
2022-05-17,675,STR,CA,38.246702,-122.068212,623,550,617,-73,-6,171.8015666,48.92857143,17,5,0.061500062,383,1120,999999,70,125,132,445,414,452,0.157303371,0.301932367,0.292035398
2022-05-17,686,STR,FL,30.468992,-87.208593,584,580,629,-4,45,130.9433962,29.84536082,13,3,0.062800063,530,1940,999999,172,214,220,482,480,516,0.356846473,0.445833333,0.426356589
2022-05-17,774,STR,MO,37.085188,-94.474158,637,415,493,-222,-144,104.5255474,21.23076923,10,2,0.049200049,685,1950,999999,100,83,92,526,335,403,0.190114068,0.247761194,0.228287841
2022-05-17,840,STR,IL,41.771608,-88.203784,1957,1192,904,-765,-1053,105.0248756,21.61818182,11,2,0.09010009,2010,5500,999999,279,213,189,1492,864,660,0.186997319,0.246527778,0.286363636
2022-05-17,851,STR,AZ,33.475425,-112.218617,0,486,447,486,447,0,15.10903427,0,2,0.044600045,0,3210,999999,0,122,114,0,372,346,#DIV/0!,0.327956989,0.329479769
2022-05-17,862,STR,MN,44.861783,-93.542683,589,752,806,163,217,123.992674,23.375,12,2,0.08020008,546,3200,999999,192,273,295,504,629,657,0.380952381,0.434022258,0.449010654
2022-05-17,873,STR,FL,29.173759,-82.156912,3,254,300,251,297,199.047619,24.0952381,20,2,0.02990003,105,1050,999999,2,92,103,3,189,231,0.666666667,0.486772487,0.445887446
2022-05-17,884,STR,AZ,34.54961,-112.431774,426,257,332,-169,-94,107.0135747,24.38095238,11,2,0.033000033,442,1050,999999,59,62,76,350,207,262,0.168571429,0.299516908,0.290076336
2022-05-17,895,STR,IL,41.173961,-87.853733,268,371,567,103,299,153.3333333,34.57943925,15,3,0.056500057,420,1070,999999,22,52,91,219,315,472,0.100456621,0.165079365,0.19279661
2022-05-18,1006,STR,MD,38.896156,-76.826762,458,1600,1559,1142,1101,198.5849057,33.3125,20,3,0.155800156,424,4800,999999,100,669,663,343,1287,1259,0.29154519,0.51981352,0.526608419
2022-05-18,1017,STR,VA,37.350281,-77.410429,730,679,639,-51,-91,115.0898204,20.99071207,12,2,0.063800064,835,3230,999999,123,142,135,546,506,468,0.225274725,0.280632411,0.288461538
2022-05-18,1028,STR,CA,34.07412,-117.884696,0,916,935,916,935,0,43.63636364,0,4,0.093300093,0,2090,999999,0,138,140,0,702,716,#DIV/0!,0.196581197,0.195530726
2022-05-18,1116,STR,TX,32.677827,-97.009642,468,501,495,33,27,117.7033493,16.07717042,12,2,0.049400049,418,3110,999999,75,97,107,376,403,410,0.199468085,0.240694789,0.26097561
2022-05-18,1138,STR,MD,39.052045,-76.95646,1008,1729,1731,721,723,199.8355263,92.6344086,20,9,0.172500173,608,1860,999999,339,798,799,850,1449,1451,0.398823529,0.550724638,0.550654721
2022-05-18,1204,STR,TX,29.568997,-98.327098,469,562,529,93,60,130.5343511,16.84684685,13,2,0.052800053,524,3330,999999,117,160,150,406,485,459,0.28817734,0.329896907,0.326797386
2022-05-18,1226,STR,NC,34.785885,-77.404038,562,601,658,39,96,183.3702882,53.03571429,18,5,0.065100065,451,1120,999999,149,267,283,474,507,551,0.314345992,0.526627219,0.513611615
2022-05-18,1248,STR,WI,44.245862,-88.35683,0,264,263,264,263,0,16.17283951,0,2,0.026100026,0,1620,999999,0,61,58,0,212,210,#DIV/0!,0.287735849,0.276190476
2022-05-18,1259,STR,PA,40.688076,-80.084992,583,420,539,-163,-44,116.5378671,25.24096386,12,3,0.053800054,647,1660,999999,103,90,127,435,320,412,0.236781609,0.28125,0.308252427
2022-05-18,1303,STR,MN,45.574245,-93.200224,681,637,645,-44,-36,127.7198212,23.69402985,13,2,0.064300064,671,2680,999999,124,156,153,521,491,502,0.238003839,0.317718941,0.304780876
2022-05-18,1314,STR,MO,38.502843,-90.446953,866,745,757,-121,-109,120.7908163,26.10526316,12,3,0.075600076,784,2850,999999,167,193,194,683,584,594,0.244509517,0.330479452,0.326599327
2022-05-18,1336,STR,TX,29.692869,-95.418438,1088,770,607,-318,-481,87.15003589,16.02083333,9,2,0.060600061,1393,4800,999999,219,192,156,921,644,504,0.237785016,0.298136646,0.30952381
2022-05-18,1347,STR,LA,32.439556,-93.719634,682,870,864,188,182,161.25,29.29054054,16,3,0.086000086,640,2960,999999,182,286,286,546,723,714,0.333333333,0.395573997,0.400560224
2022-05-18,1369,STR,LA,30.38446,-91.0613,673,892,886,219,213,153.1506849,43.36585366,15,4,0.088300088,730,2050,999999,203,290,293,551,708,711,0.368421053,0.40960452,0.41209564
2022-05-18,137,STR,IL,40.507342,-88.957364,406,801,827,395,421,199.0625,77.2815534,20,8,0.082200082,320,1030,999999,110,245,255,323,635,659,0.340557276,0.385826772,0.386949924
2022-05-18,1402,STR,IL,41.69696,-88.316021,795,786,778,-9,-17,123.5384615,24.53125,12,2,0.077700078,650,3200,999999,175,178,177,616,594,595,0.284090909,0.2996633,0.297478992
2022-05-18,1413,STR,CO,39.691569,-104.863636,539,348,351,-191,-188,93.26599327,13.01886792,9,1,0.034800035,594,2650,999999,134,95,94,434,275,275,0.30875576,0.345454545,0.341818182
2022-05-18,1424,STR,CA,33.917962,-118.07613,1799,1777,1649,-22,-150,155.8479532,36.9375,16,4,0.164500165,1368,4800,999999,354,556,537,1469,1402,1318,0.240980259,0.39657632,0.407435508
2022-05-18,1435,STR,TX,29.78247,-95.5423,696,865,881,169,185,199.5157385,81.23809524,20,8,0.086900087,413,1050,999999,148,276,282,595,740,752,0.248739496,0.372972973,0.375
2022-05-18,1446,STR,IN,41.622052,-85.905035,976,980,921,4,-55,123.9106145,33.07432432,12,3,0.092000092,895,2960,999999,202,213,202,792,791,740,0.255050505,0.269279393,0.272972973
2022-05-18,1457,STR,TX,30.019506,-95.268162,1111,832,652,-279,-459,95.84,16.75403226,10,2,0.065100065,1250,4960,999999,277,248,192,938,667,530,0.295309168,0.371814093,0.362264151
2022-05-18,1468,STR,AL,31.266492,-85.446808,521,366,381,-155,-140,104.8473968,18.61538462,10,2,0.037600038,557,1950,999999,114,96,98,355,239,246,0.321126761,0.40167364,0.398373984
2022-05-18,1479,STR,KY,38.198329,-85.670463,911,1012,1023,101,112,152.8771384,60.84848485,15,6,0.101500102,643,1650,999999,178,300,305,724,815,824,0.245856354,0.36809816,0.370145631
